Time,150018.SZ,150019.SZ
2012-09-25 15:00,0.912,0.578
2012-09-26 09:45,0.913,0.580
2012-09-26 10:00,0.915,0.576
2012-09-26 10:15,0.917,0.573
2012-09-26 10:30,0.922,0.568
2012-09-26 10:45,0.921,0.568
2012-09-26 11:00,0.923,0.568
2012-09-26 11:15,0.923,0.566
2012-09-26 11:30,0.924,0.557
2012-09-26 13:15,0.925,0.554
2012-09-26 13:30,0.925,0.556
2012-09-26 13:45,0.927,0.551
2012-09-26 14:00,0.927,0.555
2012-09-26 14:15,0.927,0.550
2012-09-26 14:30,0.930,0.550
2012-09-26 14:45,0.930,0.547
2012-09-26 15:00,0.930,0.546
2012-09-27 09:45,0.933,0.544
2012-09-27 10:00,0.935,0.548
2012-09-27 10:15,0.932,0.552
2012-09-27 10:30,0.933,0.549
2012-09-27 10:45,0.932,0.548
2012-09-27 11:00,0.932,0.548
2012-09-27 11:15,0.931,0.548
2012-09-27 11:30,0.932,0.548
2012-09-27 13:15,0.931,0.554
2012-09-27 13:30,0.923,0.599
2012-09-27 13:45,0.920,0.593
2012-09-27 14:00,0.922,0.594
2012-09-27 14:15,0.921,0.599
2012-09-27 14:30,0.921,0.598
2012-09-27 14:45,0.926,0.586
2012-09-27 15:00,0.929,0.583
2012-09-28 09:45,0.934,0.572
2012-09-28 10:00,0.935,0.578
2012-09-28 10:15,0.937,0.578
2012-09-28 10:30,0.938,0.580
2012-09-28 10:45,0.940,0.585
2012-09-28 11:00,0.940,0.586
2012-09-28 11:15,0.937,0.592
2012-09-28 11:30,0.938,0.598
2012-09-28 13:15,0.934,0.596
2012-09-28 13:30,0.936,0.596
2012-09-28 13:45,0.937,0.591
2012-09-28 14:00,0.938,0.594
2012-09-28 14:15,0.939,0.605
2012-09-28 14:30,0.938,0.602
2012-09-28 14:45,0.937,0.603
2012-09-28 15:00,0.938,0.607
2012-10-08 09:45,0.935,0.609
2012-10-08 10:00,0.937,0.602
2012-10-08 10:15,0.937,0.596
2012-10-08 10:30,0.937,0.599
2012-10-08 10:45,0.936,0.601
2012-10-08 11:00,0.935,0.597
2012-10-08 11:15,0.933,0.595
2012-10-08 11:30,0.932,0.592
2012-10-08 13:15,0.933,0.595
2012-10-08 13:30,0.933,0.596
2012-10-08 13:45,0.934,0.596
2012-10-08 14:00,0.931,0.593
2012-10-08 14:15,0.930,0.591
2012-10-08 14:30,0.931,0.593
2012-10-08 14:45,0.931,0.588
2012-10-08 15:00,0.934,0.592
2012-10-09 09:45,0.934,0.601
2012-10-09 10:00,0.935,0.608
2012-10-09 10:15,0.933,0.615
2012-10-09 10:30,0.933,0.624
2012-10-09 10:45,0.934,0.623
2012-10-09 11:00,0.932,0.625
2012-10-09 11:15,0.930,0.626
2012-10-09 11:30,0.931,0.626
2012-10-09 13:15,0.929,0.625
2012-10-09 13:30,0.927,0.626
2012-10-09 13:45,0.928,0.620
2012-10-09 14:00,0.928,0.623
2012-10-09 14:15,0.928,0.625
2012-10-09 14:30,0.928,0.624
2012-10-09 14:45,0.927,0.625
2012-10-09 15:00,0.930,0.627
2012-10-10 09:45,0.927,0.626
2012-10-10 10:00,0.927,0.626
2012-10-10 10:15,0.925,0.628
2012-10-10 10:30,0.925,0.628
2012-10-10 10:45,0.926,0.626
2012-10-10 11:00,0.925,0.629
2012-10-10 11:15,0.925,0.628
2012-10-10 11:30,0.926,0.634
2012-10-10 13:15,0.927,0.635
2012-10-10 13:30,0.927,0.635
2012-10-10 13:45,0.928,0.630
2012-10-10 14:00,0.928,0.633
2012-10-10 14:15,0.928,0.635
2012-10-10 14:30,0.928,0.634
2012-10-10 14:45,0.928,0.635
2012-10-10 15:00,0.929,0.636
2012-10-11 09:45,0.928,0.627
2012-10-11 10:00,0.926,0.630
2012-10-11 10:15,0.927,0.634
2012-10-11 10:30,0.928,0.633
2012-10-11 10:45,0.926,0.634
2012-10-11 11:00,0.927,0.630
2012-10-11 11:15,0.928,0.627
2012-10-11 11:30,0.929,0.632
2012-10-11 13:15,0.929,0.630
2012-10-11 13:30,0.929,0.629
2012-10-11 13:45,0.929,0.627
2012-10-11 14:00,0.929,0.626
2012-10-11 14:15,0.929,0.622
2012-10-11 14:30,0.931,0.625
2012-10-11 14:45,0.931,0.624
2012-10-11 15:00,0.930,0.624
2012-10-12 09:45,0.928,0.640
2012-10-12 10:00,0.930,0.633
2012-10-12 10:15,0.929,0.630
2012-10-12 10:30,0.929,0.628
2012-10-12 10:45,0.930,0.626
2012-10-12 11:00,0.930,0.620
2012-10-12 11:15,0.931,0.609
2012-10-12 11:30,0.930,0.610
2012-10-12 13:15,0.931,0.612
2012-10-12 13:30,0.929,0.614
2012-10-12 13:45,0.931,0.615
2012-10-12 14:00,0.931,0.616
2012-10-12 14:15,0.931,0.618
2012-10-12 14:30,0.929,0.618
2012-10-12 14:45,0.930,0.616
2012-10-12 15:00,0.931,0.617
2012-10-15 09:45,0.929,0.615
2012-10-15 10:00,0.928,0.616
2012-10-15 10:15,0.929,0.612
2012-10-15 10:30,0.929,0.613
2012-10-15 10:45,0.929,0.613
2012-10-15 11:00,0.929,0.612
2012-10-15 11:15,0.929,0.608
2012-10-15 11:30,0.930,0.610
2012-10-15 13:15,0.930,0.610
2012-10-15 13:30,0.930,0.609
2012-10-15 13:45,0.930,0.611
2012-10-15 14:00,0.929,0.609
2012-10-15 14:15,0.928,0.604
2012-10-15 14:30,0.929,0.604
2012-10-15 14:45,0.930,0.610
2012-10-15 15:00,0.932,0.611
2012-10-16 09:45,0.930,0.608
2012-10-16 10:00,0.930,0.610
2012-10-16 10:15,0.929,0.617
2012-10-16 10:30,0.930,0.618
2012-10-16 10:45,0.929,0.618
2012-10-16 11:00,0.930,0.621
2012-10-16 11:15,0.930,0.626
2012-10-16 11:30,0.928,0.628
2012-10-16 13:15,0.928,0.628
2012-10-16 13:30,0.930,0.626
2012-10-16 13:45,0.930,0.622
2012-10-16 14:00,0.930,0.621
2012-10-16 14:15,0.930,0.622
2012-10-16 14:30,0.930,0.618
2012-10-16 14:45,0.929,0.614
2012-10-16 15:00,0.930,0.614
2012-10-17 09:45,0.931,0.615
2012-10-17 10:00,0.931,0.618
2012-10-17 10:15,0.931,0.611
2012-10-17 10:30,0.931,0.612
2012-10-17 10:45,0.931,0.611
2012-10-17 11:00,0.931,0.606
2012-10-17 11:15,0.932,0.612
2012-10-17 11:30,0.931,0.617
2012-10-17 13:15,0.931,0.613
2012-10-17 13:30,0.931,0.613
2012-10-17 13:45,0.931,0.619
2012-10-17 14:00,0.930,0.621
2012-10-17 14:15,0.930,0.623
2012-10-17 14:30,0.931,0.620
2012-10-17 14:45,0.931,0.622
2012-10-17 15:00,0.932,0.618
2012-10-18 09:45,0.932,0.624
2012-10-18 10:00,0.932,0.627
2012-10-18 10:15,0.931,0.623
2012-10-18 10:30,0.931,0.626
2012-10-18 10:45,0.931,0.627
2012-10-18 11:00,0.931,0.636
2012-10-18 11:15,0.931,0.640
2012-10-18 11:30,0.931,0.638
2012-10-18 13:15,0.931,0.647
2012-10-18 13:30,0.931,0.643
2012-10-18 13:45,0.930,0.645
2012-10-18 14:00,0.929,0.650
2012-10-18 14:15,0.929,0.648
2012-10-18 14:30,0.929,0.653
2012-10-18 14:45,0.929,0.648
2012-10-18 15:00,0.930,0.647
2012-10-19 09:45,0.930,0.649
2012-10-19 10:00,0.930,0.647
2012-10-19 10:15,0.930,0.651
2012-10-19 10:30,0.929,0.651
2012-10-19 10:45,0.930,0.649
2012-10-19 11:00,0.930,0.649
2012-10-19 11:15,0.930,0.646
2012-10-19 11:30,0.930,0.647
2012-10-19 13:15,0.930,0.647
2012-10-19 13:30,0.930,0.651
2012-10-19 13:45,0.931,0.649
2012-10-19 14:00,0.931,0.649
2012-10-19 14:15,0.930,0.648
2012-10-19 14:30,0.930,0.647
2012-10-19 14:45,0.929,0.647
2012-10-19 15:00,0.930,0.647
2012-10-22 09:45,0.930,0.641
2012-10-22 10:00,0.930,0.644
2012-10-22 10:15,0.930,0.642
2012-10-22 10:30,0.931,0.639
2012-10-22 10:45,0.932,0.642
2012-10-22 11:00,0.933,0.640
2012-10-22 11:15,0.933,0.641
2012-10-22 11:30,0.933,0.641
2012-10-22 13:15,0.933,0.640
2012-10-22 13:30,0.933,0.646
2012-10-22 13:45,0.934,0.645
2012-10-22 14:00,0.933,0.647
2012-10-22 14:15,0.933,0.650
2012-10-22 14:30,0.932,0.655
2012-10-22 14:45,0.934,0.653
2012-10-22 15:00,0.934,0.654
2012-10-23 09:45,0.933,0.650
2012-10-23 10:00,0.934,0.649
2012-10-23 10:15,0.935,0.650
2012-10-23 10:30,0.934,0.650
2012-10-23 10:45,0.934,0.651
2012-10-23 11:00,0.933,0.650
2012-10-23 11:15,0.932,0.643
2012-10-23 11:30,0.933,0.640
2012-10-23 13:15,0.934,0.643
2012-10-23 13:30,0.933,0.643
2012-10-23 13:45,0.934,0.640
2012-10-23 14:00,0.934,0.640
2012-10-23 14:15,0.934,0.641
2012-10-23 14:30,0.934,0.638
2012-10-23 14:45,0.935,0.636
2012-10-23 15:00,0.934,0.633
2012-10-24 09:45,0.936,0.625
2012-10-24 10:00,0.938,0.629
2012-10-24 10:15,0.937,0.633
2012-10-24 10:30,0.937,0.630
2012-10-24 10:45,0.936,0.629
2012-10-24 11:00,0.937,0.631
2012-10-24 11:15,0.937,0.634
2012-10-24 11:30,0.936,0.636
2012-10-24 13:15,0.935,0.636
2012-10-24 13:30,0.936,0.635
2012-10-24 13:45,0.936,0.633
2012-10-24 14:00,0.936,0.628
2012-10-24 14:15,0.936,0.626
2012-10-24 14:30,0.938,0.622
2012-10-24 14:45,0.938,0.622
2012-10-24 15:00,0.941,0.621
2012-10-25 09:45,0.941,0.623
2012-10-25 10:00,0.940,0.624
2012-10-25 10:15,0.939,0.625
2012-10-25 10:30,0.939,0.630
2012-10-25 10:45,0.940,0.627
2012-10-25 11:00,0.939,0.622
2012-10-25 11:15,0.939,0.622
2012-10-25 11:30,0.939,0.619
2012-10-25 13:15,0.939,0.618
2012-10-25 13:30,0.940,0.614
2012-10-25 13:45,0.941,0.614
2012-10-25 14:00,0.941,0.613
2012-10-25 14:15,0.941,0.615
2012-10-25 14:30,0.941,0.609
2012-10-25 14:45,0.941,0.611
2012-10-25 15:00,0.943,0.607
2012-10-26 09:45,0.944,0.597
2012-10-26 10:00,0.944,0.596
2012-10-26 10:15,0.944,0.598
2012-10-26 10:30,0.941,0.591
2012-10-26 10:45,0.941,0.591
2012-10-26 11:00,0.942,0.582
2012-10-26 11:15,0.942,0.581
2012-10-26 11:30,0.947,0.570
2012-10-26 13:15,0.945,0.569
2012-10-26 13:30,0.946,0.574
2012-10-26 13:45,0.943,0.569
2012-10-26 14:00,0.944,0.569
2012-10-26 14:15,0.944,0.572
2012-10-26 14:30,0.945,0.574
2012-10-26 14:45,0.946,0.572
2012-10-26 15:00,0.947,0.568
2012-10-29 09:45,0.950,0.557
2012-10-29 10:00,0.951,0.562
2012-10-29 10:15,0.951,0.564
2012-10-29 10:30,0.951,0.566
2012-10-29 10:45,0.951,0.565
2012-10-29 11:00,0.950,0.567
2012-10-29 11:15,0.950,0.567
2012-10-29 11:30,0.950,0.564
2012-10-29 13:15,0.951,0.560
2012-10-29 13:30,0.951,0.559
2012-10-29 13:45,0.951,0.561
2012-10-29 14:00,0.950,0.558
2012-10-29 14:15,0.950,0.560
2012-10-29 14:30,0.950,0.557
2012-10-29 14:45,0.947,0.561
2012-10-29 15:00,0.950,0.562
2012-10-30 09:45,0.948,0.565
2012-10-30 10:00,0.947,0.566
2012-10-30 10:15,0.948,0.564
2012-10-30 10:30,0.948,0.565
2012-10-30 10:45,0.949,0.576
2012-10-30 11:00,0.949,0.573
2012-10-30 11:15,0.948,0.572
2012-10-30 11:30,0.949,0.571
2012-10-30 13:15,0.949,0.572
2012-10-30 13:30,0.948,0.571
2012-10-30 13:45,0.947,0.570
2012-10-30 14:00,0.948,0.568
2012-10-30 14:15,0.947,0.569
2012-10-30 14:30,0.947,0.568
2012-10-30 14:45,0.948,0.567
2012-10-30 15:00,0.947,0.568
2012-10-31 09:45,0.946,0.566
2012-10-31 10:00,0.946,0.572
2012-10-31 10:15,0.946,0.572
2012-10-31 10:30,0.946,0.573
2012-10-31 10:45,0.946,0.571
2012-10-31 11:00,0.946,0.570
2012-10-31 11:15,0.947,0.566
2012-10-31 11:30,0.947,0.568
2012-10-31 13:15,0.946,0.572
2012-10-31 13:30,0.948,0.570
2012-10-31 13:45,0.947,0.571
2012-10-31 14:00,0.947,0.571
2012-10-31 14:15,0.946,0.570
2012-10-31 14:30,0.948,0.571
2012-10-31 14:45,0.948,0.572
2012-10-31 15:00,0.951,0.574
2012-11-01 09:45,0.949,0.580
2012-11-01 10:00,0.948,0.587
2012-11-01 10:15,0.949,0.595
2012-11-01 10:30,0.951,0.592
2012-11-01 10:45,0.952,0.591
2012-11-01 11:00,0.955,0.594
2012-11-01 11:15,0.956,0.600
2012-11-01 11:30,0.955,0.600
2012-11-01 13:15,0.954,0.600
2012-11-01 13:30,0.953,0.603
2012-11-01 13:45,0.952,0.600
2012-11-01 14:00,0.952,0.600
2012-11-01 14:15,0.953,0.599
2012-11-01 14:30,0.953,0.603
2012-11-01 14:45,0.952,0.602
2012-11-01 15:00,0.953,0.602
2012-11-02 09:45,0.952,0.605
2012-11-02 10:00,0.952,0.599
2012-11-02 10:15,0.952,0.601
2012-11-02 10:30,0.953,0.602
2012-11-02 10:45,0.952,0.598
2012-11-02 11:00,0.953,0.598
2012-11-02 11:15,0.955,0.597
2012-11-02 11:30,0.956,0.594
2012-11-02 13:15,0.956,0.598
2012-11-02 13:30,0.955,0.600
2012-11-02 13:45,0.955,0.598
2012-11-02 14:00,0.956,0.600
2012-11-02 14:15,0.956,0.604
2012-11-02 14:30,0.956,0.603
2012-11-02 14:45,0.956,0.604
2012-11-02 15:00,0.956,0.603
2012-11-05 09:45,0.961,0.606
2012-11-05 10:00,0.958,0.600
2012-11-05 10:15,0.958,0.597
2012-11-05 10:30,0.957,0.593
2012-11-05 10:45,0.956,0.595
2012-11-05 11:00,0.957,0.594
2012-11-05 11:15,0.957,0.594
2012-11-05 11:30,0.957,0.596
2012-11-05 13:15,0.956,0.593
2012-11-05 13:30,0.956,0.592
2012-11-05 13:45,0.956,0.595
2012-11-05 14:00,0.957,0.596
2012-11-05 14:15,0.957,0.597
2012-11-05 14:30,0.958,0.596
2012-11-05 14:45,0.957,0.594
2012-11-05 15:00,0.959,0.594
2012-11-06 09:45,0.960,0.591
2012-11-06 10:00,0.960,0.589
2012-11-06 10:15,0.959,0.582
2012-11-06 10:30,0.963,0.567
2012-11-06 10:45,0.963,0.567
2012-11-06 11:00,0.963,0.566
2012-11-06 11:15,0.963,0.567
2012-11-06 11:30,0.965,0.564
2012-11-06 13:15,0.964,0.566
2012-11-06 13:30,0.966,0.564
2012-11-06 13:45,0.965,0.568
2012-11-06 14:00,0.965,0.568
2012-11-06 14:15,0.965,0.571
2012-11-06 14:30,0.965,0.574
2012-11-06 14:45,0.964,0.581
2012-11-06 15:00,0.964,0.580
2012-11-07 09:45,0.967,0.576
2012-11-07 10:00,0.967,0.570
2012-11-07 10:15,0.966,0.574
2012-11-07 10:30,0.966,0.576
2012-11-07 10:45,0.967,0.575
2012-11-07 11:00,0.967,0.571
2012-11-07 11:15,0.967,0.573
2012-11-07 11:30,0.968,0.574
2012-11-07 13:15,0.968,0.581
2012-11-07 13:30,0.968,0.579
2012-11-07 13:45,0.968,0.577
2012-11-07 14:00,0.968,0.572
2012-11-07 14:15,0.969,0.572
2012-11-07 14:30,0.971,0.575
2012-11-07 14:45,0.971,0.573
2012-11-07 15:00,0.972,0.572
2012-11-08 09:45,,
2012-11-08 10:00,,
2012-11-08 10:15,,
2012-11-08 10:30,,
2012-11-08 10:45,,
2012-11-08 11:00,,
2012-11-08 11:15,,
2012-11-08 11:30,,
2012-11-08 13:15,,
2012-11-08 13:30,,
2012-11-08 13:45,,
2012-11-08 14:00,,
2012-11-08 14:15,,
2012-11-08 14:30,,
2012-11-08 14:45,,
2012-11-08 15:00,,
2012-11-09 09:45,,
2012-11-09 10:00,,
2012-11-09 10:15,,
2012-11-09 10:30,,
2012-11-09 10:45,,
2012-11-09 11:00,,
2012-11-09 11:15,,
2012-11-09 11:30,,
2012-11-09 13:15,,
2012-11-09 13:30,,
2012-11-09 13:45,,
2012-11-09 14:00,,
2012-11-09 14:15,,
2012-11-09 14:30,,
2012-11-09 14:45,,
2012-11-09 15:00,,
2012-11-12 09:45,,
2012-11-12 10:00,,
2012-11-12 10:15,,
2012-11-12 10:30,,
2012-11-12 10:45,,
2012-11-12 11:00,,
2012-11-12 11:15,,
2012-11-12 11:30,,
2012-11-12 13:15,,
2012-11-12 13:30,,
2012-11-12 13:45,,
2012-11-12 14:00,,
2012-11-12 14:15,,
2012-11-12 14:30,,
2012-11-12 14:45,,
2012-11-12 15:00,,
2012-11-13 09:45,0.958,0.542
2012-11-13 10:00,0.953,0.536
2012-11-13 10:15,0.954,0.538
2012-11-13 10:30,0.953,0.538
2012-11-13 10:45,0.954,0.537
2012-11-13 11:00,0.954,0.535
2012-11-13 11:15,0.954,0.536
2012-11-13 11:30,0.952,0.531
2012-11-13 13:15,0.952,0.531
2012-11-13 13:30,0.956,0.534
2012-11-13 13:45,0.954,0.534
2012-11-13 14:00,0.953,0.533
2012-11-13 14:15,0.954,0.529
2012-11-13 14:30,0.957,0.526
2012-11-13 14:45,0.953,0.529
2012-11-13 15:00,0.958,0.526
2012-11-14 09:45,0.958,0.528
2012-11-14 10:00,0.959,0.524
2012-11-14 10:15,0.959,0.525
2012-11-14 10:30,0.960,0.524
2012-11-14 10:45,0.960,0.522
2012-11-14 11:00,0.961,0.520
2012-11-14 11:15,0.960,0.521
2012-11-14 11:30,0.962,0.521
2012-11-14 13:15,0.961,0.520
2012-11-14 13:30,0.961,0.518
2012-11-14 13:45,0.961,0.521
2012-11-14 14:00,0.960,0.525
2012-11-14 14:15,0.959,0.529
2012-11-14 14:30,0.959,0.530
2012-11-14 14:45,0.959,0.529
2012-11-14 15:00,0.960,0.530
2012-11-15 09:45,0.960,0.520
2012-11-15 10:00,0.959,0.519
2012-11-15 10:15,0.958,0.523
2012-11-15 10:30,0.959,0.524
2012-11-15 10:45,0.960,0.525
2012-11-15 11:00,0.961,0.523
2012-11-15 11:15,0.960,0.523
2012-11-15 11:30,0.960,0.520
2012-11-15 13:15,0.962,0.524
2012-11-15 13:30,0.961,0.525
2012-11-15 13:45,0.961,0.526
2012-11-15 14:00,0.961,0.523
2012-11-15 14:15,0.960,0.520
2012-11-15 14:30,0.959,0.517
2012-11-15 14:45,0.958,0.514
2012-11-15 15:00,0.961,0.511
2012-11-16 09:45,0.962,0.501
2012-11-16 10:00,0.962,0.501
2012-11-16 10:15,0.961,0.501
2012-11-16 10:30,0.959,0.498
2012-11-16 10:45,0.957,0.499
2012-11-16 11:00,0.956,0.500
2012-11-16 11:15,0.957,0.502
2012-11-16 11:30,0.955,0.500
2012-11-16 13:15,0.956,0.498
2012-11-16 13:30,0.956,0.498
2012-11-16 13:45,0.954,0.499
2012-11-16 14:00,0.954,0.498
2012-11-16 14:15,0.953,0.500
2012-11-16 14:30,0.954,0.497
2012-11-16 14:45,0.955,0.500
2012-11-16 15:00,0.956,0.500
2012-11-19 09:45,0.956,0.497
2012-11-19 10:00,0.955,0.500
2012-11-19 10:15,0.954,0.500
2012-11-19 10:30,0.954,0.499
2012-11-19 10:45,0.955,0.498
2012-11-19 11:00,0.956,0.497
2012-11-19 11:15,0.956,0.499
2012-11-19 11:30,0.956,0.496
2012-11-19 13:15,0.954,0.494
2012-11-19 13:30,0.954,0.491
2012-11-19 13:45,0.954,0.492
2012-11-19 14:00,0.954,0.490
2012-11-19 14:15,0.954,0.494
2012-11-19 14:30,0.955,0.499
2012-11-19 14:45,0.956,0.501
2012-11-19 15:00,0.957,0.499
2012-11-20 09:45,0.955,0.500
2012-11-20 10:00,0.955,0.500
2012-11-20 10:15,0.956,0.499
2012-11-20 10:30,0.956,0.500
2012-11-20 10:45,0.958,0.499
2012-11-20 11:00,0.957,0.502
2012-11-20 11:15,0.956,0.500
2012-11-20 11:30,0.957,0.497
2012-11-20 13:15,0.956,0.495
2012-11-20 13:30,0.956,0.495
2012-11-20 13:45,0.956,0.494
2012-11-20 14:00,0.956,0.495
2012-11-20 14:15,0.956,0.495
2012-11-20 14:30,0.956,0.493
2012-11-20 14:45,0.956,0.496
2012-11-20 15:00,0.957,0.493
2012-11-21 09:45,0.958,0.502
2012-11-21 10:00,0.957,0.499
2012-11-21 10:15,0.956,0.497
2012-11-21 10:30,0.957,0.497
2012-11-21 10:45,0.957,0.495
2012-11-21 11:00,0.958,0.496
2012-11-21 11:15,0.956,0.492
2012-11-21 11:30,0.956,0.494
2012-11-21 13:15,0.955,0.490
2012-11-21 13:30,0.955,0.493
2012-11-21 13:45,0.955,0.496
2012-11-21 14:00,0.955,0.505
2012-11-21 14:15,0.955,0.504
2012-11-21 14:30,0.955,0.507
2012-11-21 14:45,0.955,0.515
2012-11-21 15:00,0.952,0.519
2012-11-22 09:45,0.953,0.503
2012-11-22 10:00,0.952,0.504
2012-11-22 10:15,0.953,0.506
2012-11-22 10:30,0.952,0.506
2012-11-22 10:45,0.952,0.507
2012-11-22 11:00,0.951,0.508
2012-11-22 11:15,0.952,0.507
2012-11-22 11:30,0.952,0.508
2012-11-22 13:15,0.951,0.507
2012-11-22 13:30,0.951,0.507
2012-11-22 13:45,0.950,0.503
2012-11-22 14:00,0.950,0.502
2012-11-22 14:15,0.952,0.506
2012-11-22 14:30,0.951,0.504
2012-11-22 14:45,0.952,0.503
2012-11-22 15:00,0.952,0.503
2012-11-23 09:45,0.952,0.506
2012-11-23 10:00,0.950,0.508
2012-11-23 10:15,0.950,0.517
2012-11-23 10:30,0.949,0.514
2012-11-23 10:45,0.949,0.511
2012-11-23 11:00,0.948,0.513
2012-11-23 11:15,0.948,0.513
2012-11-23 11:30,0.949,0.513
2012-11-23 13:15,0.949,0.514
2012-11-23 13:30,0.949,0.512
2012-11-23 13:45,0.949,0.512
2012-11-23 14:00,0.949,0.513
2012-11-23 14:15,0.949,0.512
2012-11-23 14:30,0.949,0.509
2012-11-23 14:45,0.950,0.508
2012-11-23 15:00,0.951,0.507
2012-11-26 09:45,0.949,0.502
2012-11-26 10:00,0.950,0.499
2012-11-26 10:15,0.949,0.498
2012-11-26 10:30,0.949,0.500
2012-11-26 10:45,0.949,0.501
2012-11-26 11:00,0.949,0.500
2012-11-26 11:15,0.950,0.499
2012-11-26 11:30,0.950,0.503
2012-11-26 13:15,0.950,0.501
2012-11-26 13:30,0.950,0.500
2012-11-26 13:45,0.951,0.499
2012-11-26 14:00,0.950,0.497
2012-11-26 14:15,0.951,0.498
2012-11-26 14:30,0.951,0.495
2012-11-26 14:45,0.952,0.492
2012-11-26 15:00,0.952,0.493
2012-11-27 09:45,0.953,0.487
2012-11-27 10:00,0.955,0.482
2012-11-27 10:15,0.956,0.479
2012-11-27 10:30,0.958,0.480
2012-11-27 10:45,0.958,0.477
2012-11-27 11:00,0.959,0.478
2012-11-27 11:15,0.960,0.475
2012-11-27 11:30,0.960,0.475
2012-11-27 13:15,0.960,0.474
2012-11-27 13:30,0.959,0.478
2012-11-27 13:45,0.959,0.474
2012-11-27 14:00,0.959,0.475
2012-11-27 14:15,0.960,0.476
2012-11-27 14:30,0.961,0.470
2012-11-27 14:45,0.963,0.468
2012-11-27 15:00,0.964,0.464
2012-11-28 09:45,0.969,0.451
2012-11-28 10:00,0.968,0.447
2012-11-28 10:15,0.967,0.450
2012-11-28 10:30,0.963,0.450
2012-11-28 10:45,0.964,0.448
2012-11-28 11:00,0.964,0.448
2012-11-28 11:15,0.965,0.446
2012-11-28 11:30,0.964,0.450
2012-11-28 13:15,0.966,0.447
2012-11-28 13:30,0.966,0.447
2012-11-28 13:45,0.967,0.445
2012-11-28 14:00,0.967,0.448
2012-11-28 14:15,0.971,0.442
2012-11-28 14:30,0.971,0.438
2012-11-28 14:45,0.974,0.431
2012-11-28 15:00,0.973,0.438
2012-11-29 09:45,0.972,0.434
2012-11-29 10:00,0.974,0.436
2012-11-29 10:15,0.976,0.431
2012-11-29 10:30,0.976,0.428
2012-11-29 10:45,0.976,0.430
2012-11-29 11:00,0.978,0.429
2012-11-29 11:15,0.980,0.430
2012-11-29 11:30,0.978,0.430
2012-11-29 13:15,0.977,0.433
2012-11-29 13:30,0.978,0.432
2012-11-29 13:45,0.979,0.431
2012-11-29 14:00,0.981,0.425
2012-11-29 14:15,0.981,0.421
2012-11-29 14:30,0.984,0.417
2012-11-29 14:45,0.987,0.406
2012-11-29 15:00,0.985,0.409
2012-11-30 09:45,0.988,0.401
2012-11-30 10:00,0.984,0.409
2012-11-30 10:15,0.986,0.407
2012-11-30 10:30,0.986,0.415
2012-11-30 10:45,0.986,0.417
2012-11-30 11:00,0.984,0.418
2012-11-30 11:15,0.984,0.417
2012-11-30 11:30,0.986,0.416
2012-11-30 13:15,0.986,0.416
2012-11-30 13:30,0.986,0.414
2012-11-30 13:45,0.987,0.412
2012-11-30 14:00,0.986,0.413
2012-11-30 14:15,0.987,0.413
2012-11-30 14:30,0.986,0.416
2012-11-30 14:45,0.986,0.417
2012-11-30 15:00,0.986,0.415
2012-12-03 09:45,0.987,0.414
2012-12-03 10:00,0.986,0.420
2012-12-03 10:15,0.984,0.417
2012-12-03 10:30,0.986,0.412
2012-12-03 10:45,0.985,0.412
2012-12-03 11:00,0.985,0.409
2012-12-03 11:15,0.988,0.404
2012-12-03 11:30,0.988,0.406
2012-12-03 13:15,0.988,0.404
2012-12-03 13:30,0.989,0.401
2012-12-03 13:45,0.989,0.404
2012-12-03 14:00,0.990,0.400
2012-12-03 14:15,0.989,0.399
2012-12-03 14:30,0.990,0.391
2012-12-03 14:45,0.993,0.386
2012-12-03 15:00,0.994,0.375
2012-12-04 09:45,0.997,0.368
2012-12-04 10:00,0.997,0.368
2012-12-04 10:15,0.998,0.367
2012-12-04 10:30,0.999,0.368
2012-12-04 10:45,0.997,0.374
2012-12-04 11:00,0.995,0.372
2012-12-04 11:15,0.998,0.369
2012-12-04 11:30,0.997,0.370
2012-12-04 13:15,0.998,0.371
2012-12-04 13:30,1.000,0.374
2012-12-04 13:45,0.997,0.382
2012-12-04 14:00,0.998,0.376
2012-12-04 14:15,0.996,0.384
2012-12-04 14:30,0.995,0.392
2012-12-04 14:45,0.990,0.400
2012-12-04 15:00,0.992,0.400
2012-12-05 09:45,0.992,0.395
2012-12-05 10:00,0.992,0.402
2012-12-05 10:15,0.992,0.403
2012-12-05 10:30,0.983,0.438
2012-12-05 10:45,0.982,0.438
2012-12-05 11:00,0.975,0.440
2012-12-05 11:15,0.972,0.440
2012-12-05 11:30,0.967,0.440
2012-12-05 13:15,0.968,0.440
2012-12-05 13:30,0.970,0.440
2012-12-05 13:45,0.969,0.440
2012-12-05 14:00,0.972,0.440
2012-12-05 14:15,0.971,0.440
2012-12-05 14:30,0.974,0.440
2012-12-05 14:45,0.977,0.440
2012-12-05 15:00,0.979,0.440
2012-12-06 09:45,0.983,0.458
2012-12-06 10:00,0.986,0.446
2012-12-06 10:15,0.984,0.448
2012-12-06 10:30,0.983,0.450
2012-12-06 10:45,0.984,0.448
2012-12-06 11:00,0.984,0.443
2012-12-06 11:15,0.984,0.447
2012-12-06 11:30,0.983,0.448
2012-12-06 13:15,0.983,0.444
2012-12-06 13:30,0.983,0.444
2012-12-06 13:45,0.982,0.447
2012-12-06 14:00,0.981,0.450
2012-12-06 14:15,0.979,0.454
2012-12-06 14:30,0.980,0.451
